order_received_at_local,provider_name,country,kitchen_id,brand,Total orders,# In Full noi,date
12.0,ubereats,MEX,05 COAPA,Honest Food,1.0,1.0,46086.0
12.0,ubereats,MEX,38 SALTILLO CENTRO,Honest Food,1.0,1.0,46086.0
12.0,ubereats,MEX,12 DEL VALLE,Honest Food,1.0,1.0,46086.0
12.0,ubereats,MEX,11 AZCAPOTZALCO,Honest Food,1.0,1.0,46086.0
12.0,ubereats,MEX,21 SANTA TERESITA,Honest Food,1.0,1.0,46086.0
12.0,ubereats,MEX,30 LINCOLN,Honest Food,1.0,1.0,46086.0
12.0,ubereats,MEX,21 SANTA TERESITA,Honest Food,1.0,1.0,46086.0
12.0,ubereats,MEX,04 SANTA FE,Honest Food,1.0,1.0,46086.0
12.0,ubereats,MEX,12 DEL VALLE,Honest Food,1.0,1.0,46086.0
12.0,ubereats,MEX,25 TABACHINES,Honest Food,1.0,1.0,46086.0
12.0,ubereats,MEX,12 DEL VALLE,Honest Food,1.0,1.0,46086.0
12.0,ubereats,MEX,31 MONTEJO,Honest Food,1.0,1.0,46086.0
12.0,ubereats,MEX,03 POLANCO,Honest Food,1.0,1.0,46086.0
12.0,ubereats,MEX,12 DEL VALLE,Honest Food,1.0,1.0,46086.0
12.0,ubereats,MEX,01 DOCTORES,Honest Food,1.0,1.0,46086.0
12.0,ubereats,MEX,27 IZTAPALAPA,Honest Food,1.0,1.0,46086.0
12.0,ubereats,MEX,03 POLANCO,Honest Food,1.0,1.0,46086.0
12.0,ubereats,MEX,22 SAN NICOLAS,Honest Food,1.0,1.0,46086.0
12.0,ubereats,MEX,26 CIUDAD JUDICIAL,Honest Food,1.0,1.0,46086.0
12.0,ubereats,MEX,13 TEC,Honest Food,1.0,1.0,46086.0
12.0,ubereats,MEX,19 LA CALMA,Honest Food,1.0,1.0,46086.0
12.0,ubereats,MEX,13 TEC,Honest Food,1.0,1.0,46086.0
12.0,ubereats,MEX,40 JARDINES DEL VALL,Honest Food,1.0,1.0,46086.0
12.0,ubereats,MEX,41 VOLCANES,Honest Food,1.0,1.0,46086.0
13.0,ubereats,MEX,12 DEL VALLE,Honest Food,1.0,1.0,46086.0
13.0,ubereats,MEX,21 SANTA TERESITA,Honest Food,1.0,1.0,46086.0
13.0,ubereats,MEX,37 CANEK,Honest Food,1.0,1.0,46086.0
13.0,ubereats,MEX,15 LINDAVISTA,Honest Food,1.0,1.0,46086.0
13.0,ubereats,MEX,06 SATELITE,Honest Food,1.0,1.0,46086.0
13.0,ubereats,MEX,01 DOCTORES,Honest Food,1.0,1.0,46086.0
13.0,ubereats,MEX,25 TABACHINES,Honest Food,1.0,0.0,46086.0
13.0,ubereats,MEX,03 POLANCO,Honest Food,1.0,1.0,46086.0
13.0,ubereats,MEX,02 SAN ANGEL,Honest Food,1.0,1.0,46086.0
13.0,ubereats,MEX,31 MONTEJO,Honest Food,1.0,1.0,46086.0
13.0,ubereats,MEX,01 DOCTORES,Honest Food,1.0,1.0,46086.0
13.0,ubereats,MEX,26 CIUDAD JUDICIAL,Honest Food,1.0,1.0,46086.0
13.0,ubereats,MEX,24 METEPEC,Honest Food,1.0,1.0,46086.0
13.0,ubereats,MEX,06 SATELITE,Honest Food,1.0,1.0,46086.0
13.0,ubereats,MEX,31 MONTEJO,Honest Food,1.0,1.0,46086.0
13.0,ubereats,MEX,16 PEDREGAL,Honest Food,1.0,1.0,46086.0
13.0,ubereats,MEX,13 TEC,Honest Food,1.0,1.0,46086.0
13.0,ubereats,MEX,11 AZCAPOTZALCO,Honest Food,1.0,1.0,46086.0
13.0,ubereats,MEX,09 CHURUBUSCO,Honest Food,1.0,1.0,46086.0
13.0,ubereats,MEX,02 SAN ANGEL,Honest Food,1.0,1.0,46086.0
13.0,ubereats,MEX,24 METEPEC,Honest Food,1.0,1.0,46086.0
13.0,ubereats,MEX,31 MONTEJO,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,41 VOLCANES,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,03 POLANCO,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,01 DOCTORES,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,01 DOCTORES,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,23 SANTA CATARINA,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,31 MONTEJO,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,24 METEPEC,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,01 DOCTORES,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,12 DEL VALLE,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,03 POLANCO,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,01 DOCTORES,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,11 AZCAPOTZALCO,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,16 PEDREGAL,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,04 SANTA FE,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,11 AZCAPOTZALCO,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,04 SANTA FE,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,31 MONTEJO,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,03 POLANCO,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,13 TEC,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,13 TEC,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,34 TLAQUEPAQUE,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,27 IZTAPALAPA,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,02 SAN ANGEL,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,04 SANTA FE,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,14 JARDINES,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,01 DOCTORES,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,06 SATELITE,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,21 SANTA TERESITA,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,13 TEC,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,06 SATELITE,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,11 AZCAPOTZALCO,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,24 METEPEC,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,23 SANTA CATARINA,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,24 METEPEC,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,12 DEL VALLE,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,26 CIUDAD JUDICIAL,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,12 DEL VALLE,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,06 SATELITE,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,15 LINDAVISTA,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,24 METEPEC,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,09 CHURUBUSCO,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,06 SATELITE,Honest Food,1.0,1.0,46086.0
14.0,ubereats,MEX,26 CIUDAD JUDICIAL,Honest Food,1.0,1.0,46086.0
15.0,ubereats,MEX,13 TEC,Honest Food,1.0,1.0,46086.0
15.0,ubereats,MEX,41 VOLCANES,Honest Food,1.0,1.0,46086.0
15.0,ubereats,MEX,45 ESTADIO,Honest Food,1.0,1.0,46086.0
15.0,ubereats,MEX,26 CIUDAD JUDICIAL,Honest Food,1.0,1.0,46086.0
15.0,ubereats,MEX,06 SATELITE,Honest Food,1.0,1.0,46086.0
15.0,ubereats,MEX,06 SATELITE,Honest Food,1.0,1.0,46086.0
15.0,ubereats,MEX,26 CIUDAD JUDICIAL,Honest Food,1.0,1.0,46086.0
15.0,ubereats,MEX,12 DEL VALLE,Honest Food,1.0,1.0,46086.0
15.0,ubereats,MEX,16 PEDREGAL,Honest Food,1.0,1.0,46086.0
15.0,ubereats,MEX,12 DEL VALLE,Honest Food,1.0,0.0,46086.0
15.0,ubereats,MEX,24 METEPEC,Honest Food,1.0,1.0,46086.0
15.0,ubereats,MEX,40 JARDINES DEL VALL,Honest Food,1.0,1.0,46086.0
15.0,ubereats,MEX,06 SATELITE,Honest Food,1.0,1.0,46086.0
15.0,ubereats,MEX,16 PEDREGAL,Honest Food,1.0,1.0,46086.0
15.0,ubereats,MEX,05 COAPA,Honest Food,1.0,1.0,46086.0
15.0,ubereats,MEX,04 SANTA FE,Honest Food,1.0,1.0,46086.0
15.0,ubereats,MEX,03 POLANCO,Honest Food,1.0,1.0,46086.0
15.0,ubereats,MEX,24 METEPEC,Honest Food,1.0,1.0,46086.0
15.0,ubereats,MEX,05 COAPA,Honest Food,1.0,1.0,46086.0
15.0,ubereats,MEX,41 VOLCANES,Honest Food,1.0,1.0,46086.0
15.0,ubereats,MEX,16 PEDREGAL,Honest Food,1.0,1.0,46086.0
15.0,ubereats,MEX,12 DEL VALLE,Honest Food,1.0,1.0,46086.0
15.0,ubereats,MEX,41 VOLCANES,Honest Food,1.0,1.0,46086.0
15.0,ubereats,MEX,12 DEL VALLE,Honest Food,1.0,1.0,46086.0
15.0,ubereats,MEX,15 LINDAVISTA,Honest Food,1.0,1.0,46086.0
16.0,ubereats,MEX,41 VOLCANES,Honest Food,1.0,1.0,46086.0
16.0,ubereats,MEX,41 VOLCANES,Honest Food,1.0,1.0,46086.0
16.0,ubereats,MEX,04 SANTA FE,Honest Food,1.0,1.0,46086.0
16.0,ubereats,MEX,06 SATELITE,Honest Food,1.0,1.0,46086.0
16.0,ubereats,MEX,24 METEPEC,Honest Food,1.0,1.0,46086.0
16.0,ubereats,MEX,12 DEL VALLE,Honest Food,1.0,1.0,46086.0
16.0,ubereats,MEX,05 COAPA,Honest Food,1.0,1.0,46086.0
16.0,ubereats,MEX,27 IZTAPALAPA,Honest Food,1.0,1.0,46086.0
16.0,ubereats,MEX,06 SATELITE,Honest Food,1.0,1.0,46086.0
16.0,ubereats,MEX,16 PEDREGAL,Honest Food,1.0,1.0,46086.0
16.0,ubereats,MEX,12 DEL VALLE,Honest Food,1.0,1.0,46086.0
16.0,ubereats,MEX,14 JARDINES,Honest Food,1.0,1.0,46086.0
16.0,ubereats,MEX,01 DOCTORES,Honest Food,1.0,1.0,46086.0
16.0,ubereats,MEX,01 DOCTORES,Honest Food,1.0,1.0,46086.0
16.0,ubereats,MEX,13 TEC,Honest Food,1.0,1.0,46086.0
16.0,ubereats,MEX,26 CIUDAD JUDICIAL,Honest Food,1.0,1.0,46086.0
16.0,ubereats,MEX,05 COAPA,Honest Food,1.0,1.0,46086.0
16.0,ubereats,MEX,40 JARDINES DEL VALL,Honest Food,1.0,1.0,46086.0
16.0,ubereats,MEX,26 CIUDAD JUDICIAL,Honest Food,1.0,1.0,46086.0
16.0,ubereats,MEX,05 COAPA,Honest Food,1.0,1.0,46086.0
16.0,ubereats,MEX,21 SANTA TERESITA,Honest Food,1.0,1.0,46086.0
17.0,ubereats,MEX,26 CIUDAD JUDICIAL,Honest Food,1.0,1.0,46086.0
17.0,ubereats,MEX,30 LINCOLN,Honest Food,1.0,1.0,46086.0
17.0,ubereats,MEX,26 CIUDAD JUDICIAL,Honest Food,1.0,1.0,46086.0
17.0,ubereats,MEX,25 TABACHINES,Honest Food,1.0,1.0,46086.0
17.0,ubereats,MEX,23 SANTA CATARINA,Honest Food,1.0,1.0,46086.0
17.0,ubereats,MEX,31 MONTEJO,Honest Food,1.0,1.0,46086.0
17.0,ubereats,MEX,34 TLAQUEPAQUE,Honest Food,1.0,1.0,46086.0
17.0,ubereats,MEX,01 DOCTORES,Honest Food,1.0,1.0,46086.0
17.0,ubereats,MEX,14 JARDINES,Honest Food,1.0,1.0,46086.0
17.0,ubereats,MEX,04 SANTA FE,Honest Food,1.0,1.0,46086.0
17.0,ubereats,MEX,40 JARDINES DEL VALL,Honest Food,1.0,1.0,46086.0
17.0,ubereats,MEX,41 VOLCANES,Honest Food,1.0,1.0,46086.0
18.0,ubereats,MEX,13 TEC,Honest Food,1.0,1.0,46086.0
18.0,ubereats,MEX,12 DEL VALLE,Honest Food,1.0,1.0,46086.0
18.0,ubereats,MEX,25 TABACHINES,Honest Food,1.0,1.0,46086.0
18.0,ubereats,MEX,13 TEC,Honest Food,1.0,1.0,46086.0
18.0,ubereats,MEX,06 SATELITE,Honest Food,1.0,1.0,46086.0
18.0,ubereats,MEX,03 POLANCO,Honest Food,1.0,1.0,46086.0
18.0,ubereats,MEX,11 AZCAPOTZALCO,Honest Food,1.0,1.0,46086.0
18.0,ubereats,MEX,01 DOCTORES,Honest Food,1.0,1.0,46086.0
18.0,ubereats,MEX,05 COAPA,Honest Food,1.0,1.0,46086.0
18.0,ubereats,MEX,41 VOLCANES,Honest Food,1.0,0.0,46086.0
18.0,ubereats,MEX,26 CIUDAD JUDICIAL,Honest Food,1.0,1.0,46086.0
18.0,ubereats,MEX,01 DOCTORES,Honest Food,1.0,1.0,46086.0
18.0,ubereats,MEX,12 DEL VALLE,Honest Food,1.0,1.0,46086.0
18.0,ubereats,MEX,41 VOLCANES,Honest Food,1.0,1.0,46086.0
18.0,ubereats,MEX,01 DOCTORES,Honest Food,1.0,1.0,46086.0
18.0,ubereats,MEX,05 COAPA,Honest Food,1.0,1.0,46086.0
18.0,ubereats,MEX,41 VOLCANES,Honest Food,1.0,1.0,46086.0
19.0,ubereats,MEX,25 TABACHINES,Honest Food,1.0,1.0,46086.0
19.0,ubereats,MEX,25 TABACHINES,Honest Food,1.0,1.0,46086.0
19.0,ubereats,MEX,01 DOCTORES,Honest Food,1.0,1.0,46086.0
19.0,ubereats,MEX,30 LINCOLN,Honest Food,1.0,1.0,46086.0
19.0,ubereats,MEX,16 PEDREGAL,Honest Food,1.0,1.0,46086.0
19.0,ubereats,MEX,26 CIUDAD JUDICIAL,Honest Food,1.0,1.0,46086.0
19.0,ubereats,MEX,01 DOCTORES,Honest Food,1.0,1.0,46086.0
19.0,ubereats,MEX,01 DOCTORES,Honest Food,1.0,1.0,46086.0
19.0,ubereats,MEX,26 CIUDAD JUDICIAL,Honest Food,1.0,1.0,46086.0
19.0,ubereats,MEX,12 DEL VALLE,Honest Food,1.0,1.0,46086.0
19.0,ubereats,MEX,12 DEL VALLE,Honest Food,1.0,1.0,46086.0
20.0,ubereats,MEX,16 PEDREGAL,Honest Food,1.0,1.0,46086.0
20.0,ubereats,MEX,03 POLANCO,Honest Food,1.0,1.0,46086.0
20.0,ubereats,MEX,41 VOLCANES,Honest Food,1.0,1.0,46086.0
20.0,ubereats,MEX,03 POLANCO,Honest Food,1.0,1.0,46086.0
20.0,ubereats,MEX,03 POLANCO,Honest Food,1.0,1.0,46086.0
20.0,ubereats,MEX,01 DOCTORES,Honest Food,1.0,1.0,46086.0
20.0,ubereats,MEX,41 VOLCANES,Honest Food,1.0,1.0,46086.0
20.0,ubereats,MEX,09 CHURUBUSCO,Honest Food,1.0,1.0,46086.0
20.0,ubereats,MEX,12 DEL VALLE,Honest Food,1.0,1.0,46086.0
20.0,ubereats,MEX,12 DEL VALLE,Honest Food,1.0,1.0,46086.0
20.0,ubereats,MEX,16 PEDREGAL,Honest Food,1.0,1.0,46086.0
20.0,ubereats,MEX,01 DOCTORES,Honest Food,1.0,1.0,46086.0
20.0,ubereats,MEX,01 DOCTORES,Honest Food,1.0,1.0,46086.0
20.0,ubereats,MEX,01 DOCTORES,Honest Food,1.0,1.0,46086.0
20.0,ubereats,MEX,12 DEL VALLE,Honest Food,1.0,1.0,46086.0
20.0,ubereats,MEX,21 SANTA TERESITA,Honest Food,1.0,1.0,46086.0
20.0,ubereats,MEX,05 COAPA,Honest Food,1.0,1.0,46086.0
21.0,ubereats,MEX,26 CIUDAD JUDICIAL,Honest Food,1.0,1.0,46086.0
21.0,ubereats,MEX,03 POLANCO,Honest Food,1.0,1.0,46086.0
21.0,ubereats,MEX,05 COAPA,Honest Food,1.0,1.0,46086.0
21.0,ubereats,MEX,01 DOCTORES,Honest Food,1.0,1.0,46086.0
21.0,ubereats,MEX,16 PEDREGAL,Honest Food,1.0,1.0,46086.0
21.0,ubereats,MEX,31 MONTEJO,Honest Food,1.0,1.0,46086.0
21.0,ubereats,MEX,24 METEPEC,Honest Food,1.0,1.0,46086.0
21.0,ubereats,MEX,01 DOCTORES,Honest Food,1.0,1.0,46086.0
21.0,ubereats,MEX,01 DOCTORES,Honest Food,1.0,1.0,46086.0
22.0,ubereats,MEX,05 COAPA,Honest Food,1.0,1.0,46086.0
22.0,ubereats,MEX,12 DEL VALLE,Honest Food,1.0,1.0,46086.0
22.0,ubereats,MEX,19 LA CALMA,Honest Food,1.0,1.0,46086.0
22.0,ubereats,MEX,01 DOCTORES,Honest Food,1.0,1.0,46086.0
22.0,ubereats,MEX,01 DOCTORES,Honest Food,1.0,1.0,46086.0
13.0,ubereats,MEX,09 CHURUBUSCO,House of Burgers,1.0,1.0,46086.0
13.0,ubereats,MEX,03 POLANCO,House of Burgers,1.0,1.0,46086.0
18.0,ubereats,MEX,26 CIUDAD JUDICIAL,House of Burgers,1.0,1.0,46086.0
10.0,ubereats,MEX,04 SANTA FE,House of Salads,1.0,1.0,46086.0
10.0,ubereats,MEX,12 DEL VALLE,House of Salads,1.0,1.0,46086.0
10.0,ubereats,MEX,24 METEPEC,House of Salads,1.0,1.0,46086.0
11.0,ubereats,MEX,31 MONTEJO,House of Salads,1.0,1.0,46086.0
11.0,ubereats,MEX,27 IZTAPALAPA,House of Salads,1.0,1.0,46086.0
11.0,ubereats,MEX,19 LA CALMA,House of Salads,1.0,1.0,46086.0
11.0,ubereats,MEX,05 COAPA,House of Salads,1.0,1.0,46086.0
11.0,ubereats,MEX,15 LINDAVISTA,House of Salads,1.0,1.0,46086.0
11.0,ubereats,MEX,14 JARDINES,House of Salads,1.0,1.0,46086.0
11.0,ubereats,MEX,26 CIUDAD JUDICIAL,House of Salads,1.0,1.0,46086.0
11.0,ubereats,MEX,09 CHURUBUSCO,House of Salads,1.0,1.0,46086.0
11.0,ubereats,MEX,14 JARDINES,House of Salads,1.0,1.0,46086.0
12.0,ubereats,MEX,34 TLAQUEPAQUE,House of Salads,1.0,1.0,46086.0
12.0,ubereats,MEX,34 TLAQUEPAQUE,House of Salads,1.0,1.0,46086.0
12.0,ubereats,MEX,06 SATELITE,House of Salads,1.0,1.0,46086.0
12.0,ubereats,MEX,37 CANEK,House of Salads,1.0,1.0,46086.0
12.0,ubereats,MEX,05 COAPA,House of Salads,1.0,1.0,46086.0
12.0,ubereats,MEX,40 JARDINES DEL VALL,House of Salads,1.0,1.0,46086.0
12.0,ubereats,MEX,15 LINDAVISTA,House of Salads,1.0,1.0,46086.0
12.0,ubereats,MEX,09 CHURUBUSCO,House of Salads,1.0,1.0,46086.0
12.0,ubereats,MEX,41 VOLCANES,House of Salads,1.0,1.0,46086.0
12.0,ubereats,MEX,09 CHURUBUSCO,House of Salads,1.0,1.0,46086.0
12.0,ubereats,MEX,26 CIUDAD JUDICIAL,House of Salads,1.0,1.0,46086.0
13.0,ubereats,MEX,40 JARDINES DEL VALL,House of Salads,1.0,1.0,46086.0
13.0,ubereats,MEX,06 SATELITE,House of Salads,1.0,1.0,46086.0
13.0,ubereats,MEX,09 CHURUBUSCO,House of Salads,1.0,1.0,46086.0
13.0,ubereats,MEX,27 IZTAPALAPA,House of Salads,1.0,1.0,46086.0
13.0,ubereats,MEX,41 VOLCANES,House of Salads,1.0,1.0,46086.0
13.0,ubereats,MEX,31 MONTEJO,House of Salads,1.0,1.0,46086.0
13.0,ubereats,MEX,09 CHURUBUSCO,House of Salads,1.0,1.0,46086.0
13.0,ubereats,MEX,37 CANEK,House of Salads,1.0,1.0,46086.0
13.0,ubereats,MEX,12 DEL VALLE,House of Salads,1.0,1.0,46086.0
14.0,ubereats,MEX,34 TLAQUEPAQUE,House of Salads,1.0,1.0,46086.0
14.0,ubereats,MEX,24 METEPEC,House of Salads,1.0,1.0,46086.0
14.0,ubereats,MEX,41 VOLCANES,House of Salads,1.0,1.0,46086.0
14.0,ubereats,MEX,27 IZTAPALAPA,House of Salads,1.0,1.0,46086.0
14.0,ubereats,MEX,23 SANTA CATARINA,House of Salads,1.0,1.0,46086.0
14.0,ubereats,MEX,04 SANTA FE,House of Salads,1.0,1.0,46086.0
14.0,ubereats,MEX,40 JARDINES DEL VALL,House of Salads,1.0,1.0,46086.0
14.0,ubereats,MEX,37 CANEK,House of Salads,1.0,1.0,46086.0
14.0,ubereats,MEX,30 LINCOLN,House of Salads,1.0,1.0,46086.0
14.0,ubereats,MEX,03 POLANCO,House of Salads,1.0,1.0,46086.0
14.0,ubereats,MEX,13 TEC,House of Salads,1.0,1.0,46086.0
14.0,ubereats,MEX,09 CHURUBUSCO,House of Salads,1.0,1.0,46086.0
14.0,ubereats,MEX,09 CHURUBUSCO,House of Salads,1.0,1.0,46086.0
14.0,ubereats,MEX,05 COAPA,House of Salads,1.0,1.0,46086.0
14.0,ubereats,MEX,04 SANTA FE,House of Salads,1.0,1.0,46086.0
14.0,ubereats,MEX,09 CHURUBUSCO,House of Salads,1.0,1.0,46086.0
14.0,ubereats,MEX,12 DEL VALLE,House of Salads,1.0,1.0,46086.0
14.0,ubereats,MEX,34 TLAQUEPAQUE,House of Salads,1.0,1.0,46086.0
14.0,ubereats,MEX,24 METEPEC,House of Salads,1.0,1.0,46086.0
14.0,ubereats,MEX,30 LINCOLN,House of Salads,1.0,1.0,46086.0
14.0,ubereats,MEX,12 DEL VALLE,House of Salads,1.0,1.0,46086.0
14.0,ubereats,MEX,03 POLANCO,House of Salads,1.0,1.0,46086.0
15.0,ubereats,MEX,03 POLANCO,House of Salads,1.0,1.0,46086.0
15.0,ubereats,MEX,05 COAPA,House of Salads,1.0,1.0,46086.0
15.0,ubereats,MEX,19 LA CALMA,House of Salads,1.0,1.0,46086.0
15.0,ubereats,MEX,31 MONTEJO,House of Salads,1.0,1.0,46086.0
15.0,ubereats,MEX,12 DEL VALLE,House of Salads,1.0,1.0,46086.0
15.0,ubereats,MEX,11 AZCAPOTZALCO,House of Salads,1.0,1.0,46086.0
15.0,ubereats,MEX,34 TLAQUEPAQUE,House of Salads,1.0,1.0,46086.0
15.0,ubereats,MEX,41 VOLCANES,House of Salads,1.0,1.0,46086.0
15.0,ubereats,MEX,19 LA CALMA,House of Salads,1.0,1.0,46086.0
15.0,ubereats,MEX,09 CHURUBUSCO,House of Salads,1.0,1.0,46086.0
15.0,ubereats,MEX,23 SANTA CATARINA,House of Salads,1.0,1.0,46086.0
15.0,ubereats,MEX,04 SANTA FE,House of Salads,1.0,1.0,46086.0
15.0,ubereats,MEX,24 METEPEC,House of Salads,1.0,1.0,46086.0
15.0,ubereats,MEX,01 DOCTORES,House of Salads,1.0,1.0,46086.0
15.0,ubereats,MEX,19 LA CALMA,House of Salads,1.0,1.0,46086.0
15.0,ubereats,MEX,19 LA CALMA,House of Salads,1.0,1.0,46086.0
15.0,ubereats,MEX,06 SATELITE,House of Salads,1.0,1.0,46086.0
15.0,ubereats,MEX,24 METEPEC,House of Salads,1.0,1.0,46086.0
15.0,ubereats,MEX,34 TLAQUEPAQUE,House of Salads,1.0,1.0,46086.0
15.0,ubereats,MEX,17 CUMBRES,House of Salads,1.0,0.0,46086.0
15.0,ubereats,MEX,24 METEPEC,House of Salads,1.0,1.0,46086.0
15.0,ubereats,MEX,24 METEPEC,House of Salads,1.0,1.0,46086.0
15.0,ubereats,MEX,21 SANTA TERESITA,House of Salads,1.0,1.0,46086.0
16.0,ubereats,MEX,37 CANEK,House of Salads,1.0,1.0,46086.0
16.0,ubereats,MEX,05 COAPA,House of Salads,1.0,1.0,46086.0
16.0,ubereats,MEX,09 CHURUBUSCO,House of Salads,1.0,1.0,46086.0
16.0,ubereats,MEX,05 COAPA,House of Salads,1.0,1.0,46086.0
16.0,ubereats,MEX,26 CIUDAD JUDICIAL,House of Salads,1.0,1.0,46086.0
16.0,ubereats,MEX,04 SANTA FE,House of Salads,1.0,1.0,46086.0
16.0,ubereats,MEX,24 METEPEC,House of Salads,1.0,1.0,46086.0
16.0,ubereats,MEX,19 LA CALMA,House of Salads,1.0,1.0,46086.0
16.0,ubereats,MEX,27 IZTAPALAPA,House of Salads,1.0,1.0,46086.0
16.0,ubereats,MEX,13 TEC,House of Salads,1.0,0.0,46086.0
16.0,ubereats,MEX,13 TEC,House of Salads,1.0,1.0,46086.0
16.0,ubereats,MEX,16 PEDREGAL,House of Salads,1.0,1.0,46086.0
16.0,ubereats,MEX,34 TLAQUEPAQUE,House of Salads,1.0,1.0,46086.0
16.0,ubereats,MEX,30 LINCOLN,House of Salads,1.0,1.0,46086.0
16.0,ubereats,MEX,37 CANEK,House of Salads,1.0,1.0,46086.0
17.0,ubereats,MEX,04 SANTA FE,House of Salads,1.0,1.0,46086.0
17.0,ubereats,MEX,05 COAPA,House of Salads,1.0,1.0,46086.0
17.0,ubereats,MEX,34 TLAQUEPAQUE,House of Salads,1.0,1.0,46086.0
17.0,ubereats,MEX,24 METEPEC,House of Salads,1.0,0.0,46086.0
17.0,ubereats,MEX,41 VOLCANES,House of Salads,1.0,1.0,46086.0
17.0,ubereats,MEX,34 TLAQUEPAQUE,House of Salads,1.0,1.0,46086.0
17.0,ubereats,MEX,34 TLAQUEPAQUE,House of Salads,1.0,1.0,46086.0
17.0,ubereats,MEX,13 TEC,House of Salads,1.0,1.0,46086.0
17.0,ubereats,MEX,11 AZCAPOTZALCO,House of Salads,1.0,1.0,46086.0
17.0,ubereats,MEX,30 LINCOLN,House of Salads,1.0,1.0,46086.0
17.0,ubereats,MEX,17 CUMBRES,House of Salads,1.0,1.0,46086.0
17.0,ubereats,MEX,05 COAPA,House of Salads,1.0,1.0,46086.0
18.0,ubereats,MEX,01 DOCTORES,House of Salads,1.0,1.0,46086.0
18.0,ubereats,MEX,01 DOCTORES,House of Salads,1.0,1.0,46086.0
18.0,ubereats,MEX,04 SANTA FE,House of Salads,1.0,1.0,46086.0
18.0,ubereats,MEX,24 METEPEC,House of Salads,1.0,1.0,46086.0
18.0,ubereats,MEX,13 TEC,House of Salads,1.0,1.0,46086.0
18.0,ubereats,MEX,30 LINCOLN,House of Salads,1.0,1.0,46086.0
18.0,ubereats,MEX,09 CHURUBUSCO,House of Salads,1.0,1.0,46086.0
18.0,ubereats,MEX,09 CHURUBUSCO,House of Salads,1.0,1.0,46086.0
18.0,ubereats,MEX,05 COAPA,House of Salads,1.0,1.0,46086.0
18.0,ubereats,MEX,41 VOLCANES,House of Salads,1.0,1.0,46086.0
18.0,ubereats,MEX,03 POLANCO,House of Salads,1.0,1.0,46086.0
18.0,ubereats,MEX,05 COAPA,House of Salads,1.0,1.0,46086.0
18.0,ubereats,MEX,01 DOCTORES,House of Salads,1.0,1.0,46086.0
19.0,ubereats,MEX,12 DEL VALLE,House of Salads,1.0,1.0,46086.0
19.0,ubereats,MEX,13 TEC,House of Salads,1.0,1.0,46086.0
19.0,ubereats,MEX,06 SATELITE,House of Salads,1.0,1.0,46086.0
19.0,ubereats,MEX,16 PEDREGAL,House of Salads,1.0,1.0,46086.0
19.0,ubereats,MEX,05 COAPA,House of Salads,1.0,1.0,46086.0
20.0,ubereats,MEX,41 VOLCANES,House of Salads,1.0,1.0,46086.0
20.0,ubereats,MEX,09 CHURUBUSCO,House of Salads,1.0,1.0,46086.0
